Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	000861040122	PALETA DE LECHE CORONADO 50/20 PZ..	PZA		NO CONTABILIZADO	0	 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500478021581	GALL. EMPERADOR COMBINADO 109GR	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500478021598	GALL. GIRO GAMESA 114 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500478023608	GALL. MARAVILLAS  VAINILLA GAMESA 112 GRS	PZA		NO CONTABILIZADO		 6			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500478023899	GALL. CRACKETS GAMESA 267 GRS	PZA		NO CONTABILIZADO		 46			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500478024650	MAMUT FLIPY 45 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500508074853	PELOTA PAYASO  PRINCESAS 8.5	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500508074853	PELOTA PAYASO  PRINCESAS 8.5	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	75006082	ACIDO MURIATEX ALAMO 24/420 ML.	PZA		NO CONTABILIZADO		 5			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	75007614	COCA COLA PET 600 ML.	PZA		NO CONTABILIZADO		 8			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500810000175	PAPAS BARCEL ADOBADAS 170g	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500810000960	BARRITA PINA KC 268GR	PZA		NO CONTABILIZADO		 7			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500810000977	BARRITA FRESA KC 268GR	PZA		NO CONTABILIZADO		 7			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500810003114	GALL. CANELITAS 300 GR.	PZA		NO CONTABILIZADO		 17			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500810003244	SPONCH KC MARINELA 225 GR	PZA		NO CONTABILIZADO		 8			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7500810003251	POLVORONES KC MARINELA 296 GR	PZA		NO CONTABILIZADO		 11			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	75009083	GELATINA DANY PIÑA 125 GR.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	75009090	GELATINA DANY LIMON 125 GR.	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	75009809	COCA COLA PET 500 ML.	PZA		NO CONTABILIZADO		 11			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000101238	SUPER BOLLO WONDER C / 8 PZA 540 GR.	PZA		NO CONTABILIZADO		 8			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000111091	Pan Blanco Chico 360g MTA BIM	PZA		NO CONTABILIZADO		 11			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000111466	PAN INTEGRAL 675 G MTA BIM	PZA		NO CONTABILIZADO		 7			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000111503	MEDIAS NOCHES BIMBO (8).	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000111695	BIMBOLLOS ( 6 ) C/AJONJOLI BIMBO 480 GR.	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000111855	PAN BIMBO MOLIDO 210 GRS..	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000112784	NEGRITO 62 GRS	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000112845	REBANADAS GENIALES 2/55 GRS..	PZA		NO CONTABILIZADO		 6			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000116447	BARRA BRAN FRUT FRESA 40 GRS..	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000116447	BARRA BRAN FRUT FRESA 40 GRS..	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000121229	PAN BLANCO BALLOOM SUNBEAM 560 GRS..	PZA		NO CONTABILIZADO		 16			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000122332	Pan Blanco 640g MTA BIM	PZA		NO CONTABILIZADO		 20			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000131440	PAN BIMBO MULTIGRANO MEDIANO 567GRS..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000138944	GALL. SPONCH MARINELA 120 GR..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000142200	BIGOTES CHOCO. TIA ROSA.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000142217	BIGOTES CAJETA 60G TR	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000142453	CONCHAS TIA ROSA 150 GRS..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000142804	DORADITAS 3.	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000149100	PAN BIMBO MOLIDO CRUJIENTE 175 GRS..	PZA		NO CONTABILIZADO		 8			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000153107	GANSITO 50 GRS..	PZA		NO CONTABILIZADO		 4			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000153282	SUBMARINO VAINILLA 3 PZAS 108 GRS..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000164370	TAKIS FAJITAS 56 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000264049	CHIPS SAL 60 GR.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000264773	CHIPS JALAPEÑO 60 GR.	PZA		NO CONTABILIZADO		 6			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000266234	PAPAS CHIPS C/JALAPEÑO BARCEL 170 GRS.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000278404	PALETA PAYASO 45 GR.	PZA		NO CONTABILIZADO		 7			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000300730	PAN MULTIGRANO LINAZA 610 GR	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000336319	Pan Integral 370g MTA BIM	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000364695	TOTOPOS FRITOS DEL HOGAR 280 GR.	PZA		NO CONTABILIZADO		 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000372089	TOSTADA ROJA DEL HOGAR C/50PZ 585GR.	PZA		NO CONTABILIZADO		 5			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000372089	TOSTADA ROJA DEL HOGAR C/50PZ 585GR.	PZA		NO CONTABILIZADO		 5			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000383320	CAJETA QUEMADA DOY PACK 250 GR. YOP.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	7501000601776	SENZO MIX 93GR.	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
